"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"20.10.2022","7.857,13","7.755,93","7.961,78","7.632,77","","1,30%"
"19.10.2022","7.755,93","7.812,20","7.836,34","7.749,00","","-0,72%"
"18.10.2022","7.812,20","7.856,59","7.874,15","7.765,51","","-0,56%"
"17.10.2022","7.856,59","7.741,18","7.874,00","7.708,86","","1,49%"
"14.10.2022","7.741,18","7.520,68","7.770,54","7.520,68","","2,93%"
"13.10.2022","7.520,68","7.508,52","7.625,39","7.459,35","","0,16%"
"12.10.2022","7.508,52","7.197,50","7.515,81","7.077,54","","4,32%"
"11.10.2022","7.197,50","7.227,08","7.254,48","7.163,44","","-0,41%"
"10.10.2022","7.227,08","7.562,82","7.562,82","7.216,27","","-4,44%"
"30.09.2022","7.562,82","7.725,61","7.744,29","7.559,59","","-2,11%"
"29.09.2022","7.725,61","7.678,27","7.790,90","7.678,27","","0,62%"
"28.09.2022","7.678,27","7.878,51","7.878,51","7.676,64","","-2,54%"
"27.09.2022","7.878,51","7.754,75","7.878,51","7.754,75","","1,60%"
"26.09.2022","7.754,75","7.765,43","7.880,39","7.703,45","","-0,14%"
"23.09.2022","7.765,43","7.929,83","7.965,53","7.721,92","","-2,07%"
"22.09.2022","7.929,83","7.920,78","8.026,98","7.853,21","","0,11%"
"21.09.2022","7.920,78","8.044,17","8.044,17","7.879,63","","-1,53%"
"20.09.2022","8.044,17","8.015,52","8.137,62","7.995,09","","0,36%"
"19.09.2022","8.015,52","8.136,96","8.195,29","7.976,49","","-1,49%"
"16.09.2022","8.136,96","8.193,85","8.303,52","8.136,96","","-0,69%"
"15.09.2022","8.193,85","8.501,96","8.503,65","8.107,31","","-3,62%"
"14.09.2022","8.501,96","8.525,17","8.525,17","8.404,48","","-0,27%"
"13.09.2022","8.525,17","8.505,19","8.611,16","8.504,69","","0,23%"
"09.09.2022","8.505,19","8.518,90","8.518,90","8.406,74","","-0,16%"
"08.09.2022","8.518,90","8.563,01","8.595,29","8.510,80","","-0,52%"
"07.09.2022","8.563,01","8.440,53","8.631,99","8.440,53","","1,45%"
"06.09.2022","8.440,53","8.301,40","8.442,22","8.284,89","","1,68%"
"05.09.2022","8.301,40","8.316,89","8.349,34","8.218,03","","-0,19%"
"02.09.2022","8.316,89","8.297,76","8.368,46","8.247,40","","0,23%"
"01.09.2022","8.297,76","8.329,65","8.425,24","8.286,06","","-0,38%"
"31.08.2022","8.329,65","8.489,92","8.502,45","8.275,47","","-1,89%"
"30.08.2022","8.489,92","8.478,34","8.547,70","8.439,25","","0,14%"
"29.08.2022","8.478,34","8.464,80","8.526,26","8.346,01","","0,16%"
"26.08.2022","8.464,80","8.563,46","8.606,96","8.450,36","","-1,15%"
"25.08.2022","8.563,46","8.611,52","8.662,07","8.462,14","","-0,56%"
"24.08.2022","8.611,52","8.942,99","8.942,99","8.598,35","","-3,71%"
"23.08.2022","8.942,99","8.939,78","9.002,42","8.922,07","","0,04%"
"22.08.2022","8.939,78","8.932,86","8.968,55","8.830,45","","0,08%"
"19.08.2022","8.932,86","9.169,88","9.266,51","8.932,86","","-2,58%"
"18.08.2022","9.169,88","9.090,16","9.185,76","9.061,83","","0,88%"
"17.08.2022","9.090,16","9.051,63","9.112,34","8.995,02","","0,43%"
"16.08.2022","9.051,63","9.089,74","9.176,79","9.030,75","","-0,42%"
"15.08.2022","9.089,74","9.033,16","9.140,69","9.027,38","","0,63%"
"12.08.2022","9.033,16","9.181,69","9.196,21","9.033,16","","-1,62%"
"11.08.2022","9.181,69","9.059,02","9.202,09","9.052,03","","1,35%"
"10.08.2022","9.059,02","9.127,99","9.162,13","9.028,24","","-0,76%"
"09.08.2022","9.127,99","9.055,90","9.129,07","8.918,38","","0,80%"
"08.08.2022","9.055,90","9.069,23","9.092,94","8.968,17","","-0,15%"
"05.08.2022","9.069,23","8.696,14","9.069,23","8.694,62","","4,29%"
"04.08.2022","8.696,14","8.660,03","8.749,46","8.612,98","","0,42%"
"03.08.2022","8.660,03","8.606,94","8.837,39","8.606,94","","0,62%"
"02.08.2022","8.606,94","8.740,11","8.740,11","8.514,81","","-1,52%"
"01.08.2022","8.740,11","8.736,71","8.743,90","8.695,98","","1,10%"
"29.07.2022","8.644,77","8.793,48","8.793,48","8.634,21","","-1,69%"
"28.07.2022","8.793,48","8.702,11","8.884,07","8.702,11","","1,05%"
"27.07.2022","8.702,11","8.672,12","8.726,10","8.631,04","","0,35%"
"26.07.2022","8.672,12","8.595,62","8.681,80","8.540,95","","0,89%"
"25.07.2022","8.595,62","8.735,57","8.748,70","8.574,39","","-1,60%"
"22.07.2022","8.735,57","8.771,01","8.805,02","8.664,47","","-0,40%"
"21.07.2022","8.771,01","8.705,86","8.884,74","8.660,87","","0,75%"
"20.07.2022","8.705,86","8.625,28","8.763,11","8.625,28","","0,93%"
"19.07.2022","8.625,28","8.678,56","8.680,89","8.553,60","","-0,61%"
"18.07.2022","8.678,56","8.656,38","8.695,09","8.508,27","","0,26%"
"15.07.2022","8.656,38","8.738,88","8.863,10","8.656,38","","-0,94%"
"14.07.2022","8.738,88","8.618,62","8.819,83","8.610,31","","1,40%"
"13.07.2022","8.618,62","8.627,93","8.666,22","8.490,53","","-0,11%"
"12.07.2022","8.627,93","8.808,18","8.851,31","8.625,76","","-2,05%"
"11.07.2022","8.808,18","9.049,11","9.049,11","8.737,14","","-2,66%"
"08.07.2022","9.049,11","9.087,47","9.193,91","9.047,78","","-0,42%"
"07.07.2022","9.087,47","9.058,26","9.111,53","8.938,53","","0,32%"
"06.07.2022","9.058,26","9.016,20","9.211,38","8.973,23","","0,47%"
"05.07.2022","9.016,20","9.041,80","9.103,06","8.882,66","","-0,28%"
"04.07.2022","9.041,80","9.129,49","9.129,49","8.898,68","","-0,96%"
"01.07.2022","9.129,49","9.181,67","9.287,76","9.092,21","","-0,57%"
"30.06.2022","9.181,67","8.997,48","9.236,88","8.997,48","","2,05%"
"29.06.2022","8.997,48","9.193,53","9.307,21","8.990,40","","-2,13%"
"28.06.2022","9.193,53","8.936,86","9.205,93","8.792,92","","2,87%"
"27.06.2022","8.936,86","8.873,10","9.009,65","8.873,10","","0,72%"
"24.06.2022","8.873,10","8.728,20","8.911,99","8.728,20","","1,66%"
"23.06.2022","8.728,20","8.501,26","8.728,20","8.491,71","","2,67%"
"22.06.2022","8.501,26","8.682,94","8.698,26","8.499,14","","-2,09%"
"21.06.2022","8.682,94","8.759,56","8.799,56","8.597,73","","-0,87%"
"20.06.2022","8.759,56","8.688,69","8.829,72","8.636,48","","0,82%"
"17.06.2022","8.688,69","8.629,93","8.690,87","8.511,50","","0,68%"
"16.06.2022","8.629,93","8.550,19","8.723,53","8.550,19","","0,93%"
"15.06.2022","8.550,19","8.439,04","8.694,93","8.439,04","","1,32%"
"14.06.2022","8.439,04","8.557,79","8.557,79","8.183,04","","-1,39%"
"13.06.2022","8.557,79","8.643,00","8.643,00","8.483,38","","-0,99%"
"10.06.2022","8.643,00","8.538,41","8.648,51","8.440,16","","1,22%"
"09.06.2022","8.538,41","8.728,80","8.732,87","8.479,22","","-2,18%"
"08.06.2022","8.728,80","8.714,12","8.814,00","8.604,38","","0,17%"
"07.06.2022","8.714,12","8.769,37","8.813,84","8.669,75","","-0,63%"
"06.06.2022","8.769,37","8.475,95","8.814,49","8.473,65","","3,46%"
"02.06.2022","8.475,95","8.298,89","8.484,08","8.251,12","","2,13%"
"01.06.2022","8.298,89","8.309,03","8.348,91","8.248,28","","-0,12%"
"31.05.2022","8.309,03","8.091,77","8.311,31","8.040,30","","2,68%"
"30.05.2022","8.091,77","7.986,56","8.109,09","7.964,34","","1,32%"
"27.05.2022","7.986,56","8.010,64","8.153,68","7.940,46","","-0,30%"
"26.05.2022","8.010,64","7.981,70","8.058,57","7.820,03","","0,36%"
"25.05.2022","7.981,70","7.940,25","8.029,16","7.894,34","","0,52%"
"24.05.2022","7.940,25","8.253,75","8.287,56","7.940,25","","-3,80%"
"23.05.2022","8.253,75","8.259,99","8.272,24","8.153,14","","-0,08%"
"20.05.2022","8.259,99","8.170,87","8.280,38","8.149,50","","1,09%"
"19.05.2022","8.170,87","8.034,83","8.170,87","7.932,10","","1,69%"
"18.05.2022","8.034,83","7.978,46","8.096,05","7.969,39","","0,71%"
"17.05.2022","7.978,46","7.802,30","7.985,32","7.786,42","","2,26%"
"16.05.2022","7.802,30","7.885,65","7.996,61","7.792,41","","-1,06%"
"13.05.2022","7.885,65","7.930,64","7.976,60","7.842,92","","-0,57%"
"12.05.2022","7.930,64","7.943,27","7.994,77","7.867,34","","-0,16%"
"11.05.2022","7.943,27","7.733,04","8.120,81","7.733,04","","2,72%"
"10.05.2022","7.733,04","7.573,66","7.814,54","7.444,01","","2,10%"
"09.05.2022","7.573,66","7.577,68","7.651,24","7.522,67","","-0,05%"
"06.05.2022","7.577,68","7.767,32","7.767,32","7.548,17","","-2,44%"
"05.05.2022","7.767,32","7.760,72","7.859,07","7.683,90","","0,09%"
"29.04.2022","7.760,72","7.392,33","7.800,39","7.392,33","","4,98%"
"28.04.2022","7.392,33","7.397,91","7.490,10","7.281,45","","-0,08%"
"27.04.2022","7.397,91","6.950,11","7.409,09","6.901,96","","6,44%"
"26.04.2022","6.950,11","7.144,43","7.224,17","6.942,02","","-2,72%"
"25.04.2022","7.144,43","7.673,28","7.673,28","7.144,43","","-6,89%"
"22.04.2022","7.673,28","7.780,89","7.780,89","7.620,24","","-1,38%"
"21.04.2022","7.780,89","8.016,53","8.063,10","7.752,02","","-2,94%"
"20.04.2022","8.016,53","8.131,07","8.168,55","8.007,83","","-1,41%"
"19.04.2022","8.131,07","8.227,95","8.277,62","8.109,95","","-1,18%"
"18.04.2022","8.227,95","7.998,59","8.232,08","7.952,39","","2,87%"
"15.04.2022","7.998,59","8.048,98","8.048,98","7.909,01","","-0,63%"
"14.04.2022","8.048,98","7.934,66","8.094,28","7.902,03","","1,44%"
"13.04.2022","7.934,66","8.068,47","8.068,47","7.931,33","","-1,66%"
"12.04.2022","8.068,47","7.927,77","8.068,47","7.836,10","","1,77%"
"11.04.2022","7.927,77","8.300,44","8.300,44","7.910,74","","-4,49%"
"08.04.2022","8.300,44","8.323,09","8.372,82","8.188,51","","-0,27%"
"07.04.2022","8.323,09","8.449,99","8.478,94","8.323,09","","-1,50%"
"06.04.2022","8.449,99","8.677,91","8.677,91","8.406,18","","-2,63%"
"01.04.2022","8.677,91","8.666,18","8.763,72","8.574,78","","0,14%"
"31.03.2022","8.666,18","8.852,34","8.852,34","8.650,70","","-2,10%"
"30.03.2022","8.852,34","8.645,22","8.852,34","8.645,22","","2,40%"
"29.03.2022","8.645,22","8.763,90","8.836,32","8.619,17","","-1,35%"
"28.03.2022","8.763,90","8.844,47","8.844,47","8.698,01","","-0,91%"
"25.03.2022","8.844,47","9.010,36","9.060,99","8.840,83","","-1,84%"
"24.03.2022","9.010,36","9.174,81","9.174,81","8.940,30","","-1,79%"
"23.03.2022","9.174,81","9.158,84","9.228,82","9.106,54","","0,17%"
"22.03.2022","9.158,84","9.253,06","9.259,13","9.118,42","","-1,02%"
"21.03.2022","9.253,06","9.198,73","9.310,73","9.157,92","","0,59%"
"18.03.2022","9.198,73","9.262,26","9.262,26","9.082,19","","-0,69%"
"17.03.2022","9.262,26","9.116,29","9.406,63","9.116,29","","1,60%"
"16.03.2022","9.116,29","8.760,53","9.121,99","8.597,72","","4,06%"
"15.03.2022","8.760,53","9.085,13","9.172,52","8.760,53","","-3,57%"
"14.03.2022","9.085,13","9.357,11","9.357,11","9.085,13","","-2,91%"
"11.03.2022","9.357,11","9.349,58","9.364,75","9.070,51","","0,08%"
"10.03.2022","9.349,58","9.193,94","9.471,86","9.193,94","","1,69%"
"09.03.2022","9.193,94","9.182,00","9.342,04","8.819,21","","0,13%"
"08.03.2022","9.182,00","9.273,58","9.396,65","9.104,07","","-0,99%"
"07.03.2022","9.273,58","9.599,53","9.599,53","9.233,81","","-3,40%"
"04.03.2022","9.599,53","9.650,62","9.750,60","9.561,95","","-0,53%"
"03.03.2022","9.650,62","9.825,22","9.875,11","9.643,42","","-1,78%"
"02.03.2022","9.825,22","9.927,14","9.927,14","9.747,78","","-1,03%"
"01.03.2022","9.927,14","9.906,06","9.977,01","9.868,30","","0,21%"
"28.02.2022","9.906,06","9.855,32","9.909,31","9.776,28","","0,51%"
"25.02.2022","9.855,32","9.749,56","9.953,58","9.749,56","","1,08%"
"24.02.2022","9.749,56","9.899,69","9.966,10","9.619,54","","-1,52%"
"23.02.2022","9.899,69","9.545,80","9.906,78","9.545,80","","3,71%"
"22.02.2022","9.545,80","9.593,09","9.593,09","9.431,20","","-0,49%"
"21.02.2022","9.593,09","9.547,02","9.601,02","9.537,46","","0,48%"
"18.02.2022","9.547,02","9.562,36","9.562,36","9.494,98","","-0,16%"
"17.02.2022","9.562,36","9.510,57","9.633,84","9.480,14","","0,54%"
"16.02.2022","9.510,57","9.554,08","9.602,93","9.490,94","","-0,46%"
"15.02.2022","9.554,08","9.298,00","9.558,57","9.298,00","","2,75%"
"14.02.2022","9.298,00","9.374,62","9.394,72","9.208,58","","-0,82%"
"11.02.2022","9.374,62","9.574,46","9.574,46","9.353,79","","-2,09%"
"10.02.2022","9.574,46","9.644,63","9.664,18","9.524,05","","-0,73%"
"09.02.2022","9.644,63","9.565,69","9.651,84","9.499,50","","0,83%"
"08.02.2022","9.565,69","9.697,59","9.697,59","9.405,50","","-1,36%"
"07.02.2022","9.697,59","9.628,12","9.895,52","9.628,12","","0,72%"
"28.01.2022","9.628,12","9.797,10","9.873,48","9.598,03","","-1,72%"
"27.01.2022","9.797,10","10.105,38","10.105,38","9.793,02","","-3,05%"
"26.01.2022","10.105,38","10.005,80","10.111,14","9.948,41","","1,00%"
"25.01.2022","10.005,80","10.280,61","10.295,62","10.005,72","","-2,67%"
"24.01.2022","10.280,61","10.203,05","10.318,64","10.161,25","","0,76%"
"21.01.2022","10.203,05","10.333,02","10.344,28","10.185,19","","-1,26%"
"20.01.2022","10.333,02","10.392,24","10.453,01","10.320,36","","-0,57%"
"19.01.2022","10.392,24","10.518,36","10.518,36","10.339,72","","-1,20%"
"18.01.2022","10.518,36","10.435,95","10.636,67","10.398,68","","0,79%"
"17.01.2022","10.435,95","10.194,64","10.453,89","10.194,64","","2,37%"
"14.01.2022","10.194,64","10.134,77","10.266,66","10.090,99","","0,59%"
"13.01.2022","10.134,77","10.297,57","10.303,57","10.133,33","","-1,58%"
"12.01.2022","10.297,57","10.146,66","10.304,72","10.146,66","","1,49%"
"11.01.2022","10.146,66","10.330,25","10.330,25","10.129,37","","-1,78%"
"10.01.2022","10.330,25","10.300,42","10.359,65","10.154,48","","0,29%"
"07.01.2022","10.300,42","10.399,42","10.494,70","10.290,47","","-0,95%"
"06.01.2022","10.399,42","10.542,60","10.542,60","10.315,93","","-1,36%"
"05.01.2022","10.542,60","10.815,49","10.815,49","10.498,64","","-2,52%"
"04.01.2022","10.815,49","10.956,49","10.993,20","10.731,60","","-1,29%"
"31.12.2021","10.956,49","10.849,13","10.963,09","10.849,13","","0,99%"
"30.12.2021","10.849,13","10.692,22","10.907,02","10.692,22","","1,47%"
"29.12.2021","10.692,22","10.820,10","10.820,10","10.676,88","","-1,18%"
"28.12.2021","10.820,10","10.673,50","10.822,57","10.673,50","","1,37%"
"27.12.2021","10.673,50","10.720,71","10.760,17","10.631,33","","-0,44%"
"24.12.2021","10.720,71","10.782,09","10.796,92","10.669,04","","-0,57%"
"23.12.2021","10.782,09","10.722,76","10.808,71","10.686,51","","0,55%"
"22.12.2021","10.722,76","10.694,13","10.794,65","10.694,13","","0,27%"
"21.12.2021","10.694,13","10.621,13","10.696,90","10.573,51","","0,69%"
"20.12.2021","10.621,13","10.794,44","10.800,65","10.606,01","","-1,61%"
"17.12.2021","10.794,44","11.063,67","11.063,67","10.793,22","","-2,43%"
"16.12.2021","11.063,67","11.041,20","11.099,52","11.026,52","","0,20%"
"15.12.2021","11.041,20","11.177,85","11.190,90","11.036,24","","-1,22%"
"14.12.2021","11.177,85","11.191,74","11.213,48","11.135,62","","-0,12%"
"13.12.2021","11.191,74","11.149,11","11.253,59","11.139,55","","0,38%"
"10.12.2021","11.149,11","11.181,27","11.181,27","11.076,74","","-0,29%"
"09.12.2021","11.181,27","10.974,42","11.210,80","10.974,42","","1,88%"
"08.12.2021","10.974,42","10.753,14","10.977,22","10.753,14","","2,06%"
"07.12.2021","10.753,14","10.799,65","10.874,37","10.647,66","","-0,43%"
"06.12.2021","10.799,65","10.948,06","10.948,76","10.794,99","","-1,36%"
"03.12.2021","10.948,06","10.856,66","10.950,61","10.855,89","","0,84%"
"02.12.2021","10.856,66","10.942,38","10.966,37","10.844,49","","-0,78%"
"01.12.2021","10.942,38","11.030,06","11.032,38","10.900,27","","-0,79%"
"30.11.2021","11.030,06","10.932,93","11.050,52","10.932,93","","0,89%"
"29.11.2021","10.932,93","10.929,27","10.938,58","10.788,22","","0,03%"
"26.11.2021","10.929,27","11.043,67","11.043,67","10.888,24","","-1,04%"
"25.11.2021","11.043,67","11.100,42","11.112,37","11.033,97","","-0,51%"
"24.11.2021","11.100,42","11.213,68","11.229,55","11.089,00","","-1,01%"
"23.11.2021","11.213,68","11.293,21","11.306,64","11.181,93","","-0,70%"
"22.11.2021","11.293,21","11.059,60","11.298,71","11.059,60","","2,11%"
"19.11.2021","11.059,60","10.954,64","11.071,62","10.937,65","","0,96%"
"18.11.2021","10.954,64","11.117,39","11.117,39","10.925,44","","-1,46%"
"17.11.2021","11.117,39","11.063,21","11.128,42","10.980,97","","0,49%"
"16.11.2021","11.063,21","11.229,31","11.254,36","11.039,90","","-1,48%"
"15.11.2021","11.229,31","11.347,79","11.369,48","11.204,32","","-1,04%"
"12.11.2021","11.347,79","11.352,42","11.393,38","11.305,73","","-0,04%"
"11.11.2021","11.352,42","11.220,56","11.394,22","11.170,44","","1,18%"
"10.11.2021","11.220,56","11.198,36","11.238,03","11.059,99","","0,20%"
"09.11.2021","11.198,36","11.038,68","11.221,95","10.999,37","","1,45%"
"08.11.2021","11.038,68","11.069,99","11.072,96","10.892,44","","-0,28%"
"05.11.2021","11.069,99","11.107,02","11.195,21","11.050,10","","-0,33%"
"04.11.2021","11.107,02","11.001,52","11.177,51","11.001,52","","0,96%"
"03.11.2021","11.001,52","11.111,54","11.196,06","10.930,43","","-0,99%"
"02.11.2021","11.111,54","11.084,40","11.239,84","11.027,95","","0,24%"
"01.11.2021","11.084,40","11.012,79","11.150,80","10.934,82","","0,65%"
"29.10.2021","11.012,79","10.652,35","11.012,79","10.652,35","","3,38%"
"28.10.2021","10.652,35","10.666,03","10.772,82","10.615,87","","-0,13%"
"27.10.2021","10.666,03","10.759,03","10.759,03","10.636,36","","-0,86%"
"26.10.2021","10.759,03","10.741,33","10.840,08","10.704,20","","0,16%"
"25.10.2021","10.741,33","10.677,77","10.742,01","10.609,18","","0,60%"
"22.10.2021","10.677,77","10.568,66","10.735,39","10.542,12","","1,03%"
"21.10.2021","10.568,66","10.752,68","10.752,68","10.512,16","","-1,71%"
"20.10.2021","10.752,68","10.743,23","10.859,62","10.743,23","","0,09%"
"19.10.2021","10.743,23","10.702,51","10.770,57","10.664,91","","0,38%"
"18.10.2021","10.702,51","10.803,93","10.803,93","10.610,96","","-0,94%"
"15.10.2021","10.803,93","10.598,69","10.830,34","10.568,60","","1,94%"
"14.10.2021","10.598,69","10.578,24","10.637,11","10.557,96","","0,19%"
"13.10.2021","10.578,24","10.340,10","10.580,28","10.340,10","","2,30%"
"12.10.2021","10.340,10","10.537,44","10.537,44","10.261,98","","-1,87%"
"11.10.2021","10.537,44","10.607,74","10.695,51","10.520,30","","-0,66%"
"08.10.2021","10.607,74","10.573,98","10.778,32","10.553,18","","0,32%"
"30.09.2021","10.573,98","10.443,56","10.604,60","10.443,56","","1,25%"
"29.09.2021","10.443,56","10.620,26","10.620,26","10.378,85","","-1,66%"
"28.09.2021","10.620,26","10.666,74","10.772,99","10.540,12","","-0,44%"
"27.09.2021","10.666,74","10.619,10","10.781,18","10.556,50","","0,45%"
"24.09.2021","10.619,10","10.577,26","10.725,50","10.536,87","","0,40%"
"23.09.2021","10.577,26","10.488,52","10.635,18","10.465,48","","0,85%"
"22.09.2021","10.488,52","10.505,94","10.535,44","10.398,86","","0,03%"
"16.09.2021","10.485,03","10.738,27","10.738,27","10.482,23","","-2,36%"
"15.09.2021","10.738,27","10.744,80","10.803,44","10.637,07","","-0,06%"
"14.09.2021","10.744,80","10.782,55","10.932,89","10.701,59","","-0,35%"
"13.09.2021","10.782,55","11.015,44","11.015,44","10.757,09","","-2,11%"
"10.09.2021","11.015,44","10.773,42","11.062,18","10.742,69","","2,25%"
"09.09.2021","10.773,42","10.901,60","10.901,60","10.672,41","","-1,18%"
"08.09.2021","10.901,60","10.991,36","11.038,85","10.873,44","","-0,82%"
"07.09.2021","10.991,36","10.934,48","11.005,60","10.889,08","","0,52%"
"06.09.2021","10.934,48","10.720,68","10.952,49","10.658,76","","1,99%"
"03.09.2021","10.720,68","10.785,12","10.911,02","10.643,90","","-0,60%"
"02.09.2021","10.785,12","10.884,18","10.906,57","10.739,73","","-0,91%"
"01.09.2021","10.884,18","11.077,17","11.077,17","10.653,02","","-1,74%"
"31.08.2021","11.077,17","11.300,02","11.300,02","10.941,74","","-1,97%"
"30.08.2021","11.300,02","11.282,99","11.451,81","11.226,75","","0,15%"
"27.08.2021","11.282,99","11.226,18","11.326,40","11.221,67","","0,51%"
"26.08.2021","11.226,18","11.482,82","11.508,66","11.221,46","","-2,23%"
"25.08.2021","11.482,82","11.488,41","11.524,80","11.339,73","","-0,05%"
"24.08.2021","11.488,41","11.405,81","11.543,39","11.306,35","","0,72%"
"23.08.2021","11.405,81","11.111,51","11.423,97","11.087,76","","2,65%"
"20.08.2021","11.111,51","11.137,68","11.263,12","10.980,88","","-0,23%"
"19.08.2021","11.137,68","10.985,97","11.238,57","10.985,97","","1,38%"
"18.08.2021","10.985,97","11.017,14","11.082,77","10.920,28","","-0,28%"
"17.08.2021","11.017,14","11.343,53","11.384,13","10.975,46","","-2,88%"
"16.08.2021","11.343,53","11.327,46","11.449,89","11.225,05","","0,14%"
"13.08.2021","11.327,46","11.693,21","11.693,21","11.312,47","","-3,13%"
"12.08.2021","11.693,21","11.708,15","11.873,03","11.655,52","","-0,13%"
"11.08.2021","11.708,15","11.774,08","11.798,20","11.607,11","","-0,56%"
"10.08.2021","11.774,08","11.757,63","11.814,00","11.604,94","","0,14%"
"09.08.2021","11.757,63","11.875,40","11.875,40","11.533,55","","-0,99%"
"06.08.2021","11.875,40","11.976,90","12.106,97","11.760,67","","-0,85%"
"05.08.2021","11.976,90","12.041,45","12.076,57","11.852,38","","-0,54%"
"04.08.2021","12.041,45","11.640,75","12.046,68","11.640,75","","3,44%"
"03.08.2021","11.640,75","12.004,76","12.005,43","11.582,56","","-3,03%"
"02.08.2021","12.004,76","11.964,10","12.075,34","11.813,69","","0,34%"
"30.07.2021","11.964,10","11.913,41","12.046,03","11.764,38","","0,43%"
"29.07.2021","11.913,41","11.380,10","11.975,38","11.380,10","","4,69%"
"28.07.2021","11.380,10","11.508,01","11.608,93","10.992,96","","-1,11%"
